,time,open,high,low,close
2111,2024-10-01 10:24:30,1.10635,1.10639,1.10635,1.10639
2112,2024-10-01 10:24:35,1.10641,1.10646,1.10641,1.10643
2113,2024-10-01 10:24:40,1.10644,1.10644,1.10626,1.10631
2114,2024-10-01 10:24:45,1.10631,1.10636,1.10626,1.10626
2115,2024-10-01 10:24:50,1.10627,1.1063,1.10619,1.10619
2116,2024-10-01 10:24:55,1.1062,1.10631,1.1062,1.10629
2117,2024-10-01 10:25:00,1.10629,1.1063,1.10619,1.10619
2118,2024-10-01 10:25:05,1.10621,1.10623,1.10615,1.10615
2119,2024-10-01 10:25:10,1.10614,1.10618,1.10605,1.10609
2120,2024-10-01 10:25:15,1.10609,1.10622,1.10609,1.1062
2121,2024-10-01 10:25:20,1.10618,1.10624,1.10616,1.10616
2122,2024-10-01 10:25:25,1.10616,1.10616,1.10601,1.10601
2123,2024-10-01 10:25:30,1.10601,1.10606,1.10599,1.106
2124,2024-10-01 10:25:35,1.10597,1.10601,1.10597,1.10601
2125,2024-10-01 10:25:40,1.10601,1.10603,1.10597,1.10603
2126,2024-10-01 10:25:45,1.10604,1.10613,1.10604,1.10613
2127,2024-10-01 10:25:50,1.10612,1.10615,1.10603,1.10605
2128,2024-10-01 10:25:55,1.10605,1.10605,1.10599,1.10599
2129,2024-10-01 10:26:00,1.10602,1.10609,1.10602,1.10609
2130,2024-10-01 10:26:05,1.10607,1.10617,1.10603,1.10617
2131,2024-10-01 10:26:10,1.10618,1.10622,1.10615,1.10617
2132,2024-10-01 10:26:15,1.10614,1.10614,1.10607,1.10608
2133,2024-10-01 10:26:20,1.10607,1.10621,1.10607,1.10613
2134,2024-10-01 10:26:25,1.10611,1.10618,1.10611,1.10618
2135,2024-10-01 10:26:30,1.10619,1.10627,1.10619,1.10624
2136,2024-10-01 10:26:35,1.10626,1.10627,1.10623,1.10624
2137,2024-10-01 10:26:40,1.10623,1.10623,1.10616,1.10619
2138,2024-10-01 10:26:45,1.10619,1.10624,1.10619,1.10624
2139,2024-10-01 10:26:50,1.10622,1.10625,1.1061,1.10618
2140,2024-10-01 10:26:55,1.10619,1.10619,1.10614,1.10614
2141,2024-10-01 10:27:00,1.10614,1.10632,1.10614,1.10632
2142,2024-10-01 10:27:05,1.10631,1.10638,1.10631,1.10638
2143,2024-10-01 10:27:10,1.10637,1.10642,1.10633,1.10642
2144,2024-10-01 10:27:15,1.10642,1.10646,1.10634,1.10643
2145,2024-10-01 10:27:20,1.10642,1.10642,1.10635,1.1064
2146,2024-10-01 10:27:25,1.10641,1.10643,1.10634,1.10636
2147,2024-10-01 10:27:30,1.10636,1.10639,1.10634,1.10636
2148,2024-10-01 10:27:35,1.10635,1.10638,1.10634,1.10638
2149,2024-10-01 10:27:40,1.1064,1.10648,1.10639,1.10648
2150,2024-10-01 10:27:45,1.10648,1.10648,1.10643,1.10643
2151,2024-10-01 10:27:50,1.10642,1.10647,1.1064,1.1064
2152,2024-10-01 10:27:55,1.1064,1.1064,1.10632,1.10637
2153,2024-10-01 10:28:00,1.10637,1.10648,1.10637,1.10648
2154,2024-10-01 10:28:05,1.10649,1.10656,1.10649,1.10656
2155,2024-10-01 10:28:10,1.10656,1.10663,1.10654,1.10662
2156,2024-10-01 10:28:15,1.10662,1.10671,1.1066,1.10671
2157,2024-10-01 10:28:20,1.10672,1.1068,1.10672,1.1068
2158,2024-10-01 10:28:25,1.1068,1.10681,1.10672,1.10672
2159,2024-10-01 10:28:30,1.10673,1.10677,1.10668,1.10674
2160,2024-10-01 10:28:35,1.10671,1.10671,1.10661,1.10663
2161,2024-10-01 10:28:40,1.10664,1.10664,1.10659,1.10662
2162,2024-10-01 10:28:45,1.10663,1.10663,1.10647,1.10651
2163,2024-10-01 10:28:50,1.10652,1.10653,1.10646,1.10647
2164,2024-10-01 10:28:55,1.10646,1.10647,1.10641,1.10642
2165,2024-10-01 10:29:00,1.10644,1.10649,1.10637,1.10637
2166,2024-10-01 10:29:05,1.10636,1.10641,1.10636,1.10636
2167,2024-10-01 10:29:10,1.10634,1.10661,1.10634,1.1066
2168,2024-10-01 10:29:15,1.10659,1.10661,1.10657,1.10661
2169,2024-10-01 10:29:20,1.10659,1.10667,1.10659,1.10667
2170,2024-10-01 10:29:25,1.10665,1.10668,1.10662,1.10668
2171,2024-10-01 10:29:30,1.10674,1.10677,1.1067,1.10677
2172,2024-10-01 10:29:35,1.10676,1.10682,1.10676,1.10682
2173,2024-10-01 10:29:40,1.10692,1.10701,1.10692,1.10701
2174,2024-10-01 10:29:45,1.10701,1.10706,1.10697,1.10697
2175,2024-10-01 10:29:50,1.107,1.10711,1.107,1.10703
2176,2024-10-01 10:29:55,1.10701,1.10704,1.10694,1.10704
2177,2024-10-01 10:30:00,1.10704,1.10704,1.10694,1.107
2178,2024-10-01 10:30:05,1.10699,1.10699,1.10686,1.10686
2179,2024-10-01 10:30:10,1.10688,1.10692,1.10688,1.10691
2180,2024-10-01 10:30:15,1.10691,1.10696,1.10691,1.10694
2181,2024-10-01 10:30:20,1.10695,1.10698,1.10694,1.10697
2182,2024-10-01 10:30:25,1.10698,1.107,1.1069,1.1069
2183,2024-10-01 10:30:30,1.1069,1.10705,1.1069,1.10705
2184,2024-10-01 10:30:35,1.10702,1.10702,1.10697,1.107
2185,2024-10-01 10:30:40,1.107,1.107,1.10692,1.10692
2186,2024-10-01 10:30:45,1.10692,1.10699,1.10692,1.10699
2187,2024-10-01 10:30:50,1.10698,1.10702,1.10696,1.10702
2188,2024-10-01 10:30:55,1.10699,1.10701,1.10694,1.10695
2189,2024-10-01 10:31:00,1.10695,1.10701,1.10695,1.10699
2190,2024-10-01 10:31:05,1.10701,1.10703,1.107,1.10701
2191,2024-10-01 10:31:10,1.10705,1.10718,1.10703,1.10716
